user_id,timestamp,channel,conversion,conversion_value
user_18760,2023-01-22,Paid Search,1,78
user_2016,2023-01-18,Referral,0,0
user_7919,2023-02-22,Paid Search,0,0
user_9121,2023-02-23,Organic Search,0,0
user_9022,2023-02-16,Social Media,1,93
user_17051,2023-01-14,Social Media,0,0
user_19177,2023-01-12,Organic Search,0,0
user_19717,2023-01-20,Email,0,0
user_11082,2023-02-05,Paid Search,1,67
user_17350,2023-01-28,Social Media,0,0
user_17978,2023-01-11,Referral,0,0
user_15826,2023-02-11,Social Media,0,0
user_9476,2023-01-03,Direct,0,0
user_15721,2023-01-04,Direct,0,0
user_9434,2023-02-26,Referral,0,0
user_11653,2023-01-19,Email,0,0
user_2222,2023-01-30,Paid Search,0,0
user_14682,2023-01-24,Direct,0,0
user_7314,2023-02-10,Social Media,0,0
user_11775,2023-02-10,Direct,0,0
user_7451,2023-01-17,Social Media,1,17
user_12369,2023-02-03,Paid Search,0,0
user_7026,2023-02-14,Referral,0,0
user_14713,2023-02-01,Paid Search,0,0
user_5982,2023-01-21,Email,0,0
user_1403,2023-01-18,Social Media,0,0
user_9649,2023-01-31,Paid Search,0,0
user_11771,2023-01-20,Direct,0,0
user_458,2023-01-03,Direct,0,0
user_12538,2023-01-12,Referral,0,0
user_8932,2023-01-05,Direct,1,81
user_6284,2023-02-08,Direct,0,0
user_19102,2023-01-21,Direct,0,0
user_6945,2023-01-12,Referral,0,0
user_17272,2023-02-17,Paid Search,0,0
user_10145,2023-01-19,Referral,0,0
user_13663,2023-01-24,Organic Search,0,0
user_768,2023-02-18,Referral,0,0
user_1464,2023-02-18,Paid Search,0,0
user_18603,2023-01-07,Social Media,0,0
user_2369,2023-01-31,Organic Search,0,0
user_2702,2023-01-11,Paid Search,1,24
user_11228,2023-01-18,Referral,0,0
user_3409,2023-01-15,Organic Search,0,0
user_19957,2023-02-22,Social Media,0,0
user_16226,2023-01-15,Referral,0,0
user_17826,2023-03-01,Paid Search,0,0
user_15323,2023-01-02,Social Media,0,0
user_18060,2023-01-18,Organic Search,0,0
user_1596,2023-02-04,Paid Search,0,0
user_6855,2023-01-15,Paid Search,0,0
user_19400,2023-02-02,Direct,0,0
user_13817,2023-01-25,Email,0,0
user_1465,2023-01-09,Referral,1,46
user_2311,2023-01-26,Social Media,0,0
user_18791,2023-02-13,Organic Search,0,0
user_5053,2023-01-14,Paid Search,0,0
user_10487,2023-01-28,Social Media,0,0
user_13462,2023-02-21,Email,0,0
user_15169,2023-02-10,Social Media,0,0
user_10943,2023-02-11,Direct,0,0
user_7501,2023-01-18,Direct,0,0
user_11267,2023-02-17,Email,0,0
user_9165,2023-02-22,Paid Search,0,0
user_9,2023-02-08,Social Media,0,0
user_10660,2023-02-14,Email,0,0
user_11111,2023-02-25,Organic Search,0,0
user_675,2023-01-07,Direct,0,0
user_14090,2023-01-08,Social Media,0,0
user_13686,2023-01-01,Email,0,0
user_9686,2023-02-07,Email,0,0
user_495,2023-02-24,Organic Search,0,0
user_18343,2023-01-31,Paid Search,0,0
user_16262,2023-02-17,Organic Search,0,0
user_60,2023-01-11,Direct,0,0
user_9504,2023-02-06,Email,0,0
user_17772,2023-01-06,Paid Search,0,0
user_2840,2023-02-11,Organic Search,0,0
user_3836,2023-01-19,Organic Search,0,0
user_11229,2023-02-13,Referral,0,0
user_10198,2023-02-09,Social Media,0,0
user_12904,2023-02-12,Email,0,0
user_1835,2023-01-31,Email,0,0
user_11573,2023-02-24,Paid Search,1,75
user_17597,2023-02-01,Paid Search,0,0
user_18521,2023-02-26,Direct,0,0
user_5415,2023-02-17,Paid Search,0,0
user_8079,2023-02-26,Email,0,0
user_12990,2023-02-10,Organic Search,0,0
user_4336,2023-01-03,Organic Search,0,0
user_18289,2023-02-01,Paid Search,0,0
user_5587,2023-01-21,Direct,0,0
user_8057,2023-01-13,Email,0,0
user_6371,2023-02-25,Referral,0,0
user_7643,2023-01-22,Referral,0,0
user_6959,2023-01-31,Social Media,0,0
user_13436,2023-02-06,Email,0,0
user_15362,2023-02-13,Social Media,0,0
user_13443,2023-02-27,Email,0,0
user_5911,2023-01-26,Social Media,0,0
user_3867,2023-01-07,Direct,0,0
user_17105,2023-01-05,Social Media,0,0
user_19308,2023-02-16,Referral,0,0
user_10596,2023-02-23,Email,0,0
user_12908,2023-01-25,Direct,1,88
user_12053,2023-01-01,Organic Search,0,0
user_8173,2023-01-10,Social Media,0,0
user_12442,2023-01-25,Direct,0,0
user_15021,2023-01-19,Referral,0,0
user_2827,2023-02-25,Paid Search,0,0
user_10223,2023-02-24,Paid Search,0,0
user_3123,2023-02-05,Organic Search,0,0
user_5337,2023-02-03,Paid Search,0,0
user_2924,2023-02-02,Organic Search,0,0
user_13610,2023-01-14,Social Media,1,96
user_15483,2023-01-12,Referral,0,0
user_12691,2023-01-24,Social Media,0,0
user_18619,2023-01-08,Email,0,0
user_18364,2023-01-25,Social Media,0,0
user_15110,2023-02-27,Organic Search,0,0
user_11300,2023-01-04,Referral,0,0
user_18363,2023-01-27,Social Media,0,0
user_3148,2023-01-03,Organic Search,0,0
user_1546,2023-01-07,Social Media,0,0
user_6046,2023-02-14,Direct,1,94
user_9865,2023-02-14,Email,0,0
user_13252,2023-01-06,Direct,0,0
user_19154,2023-02-14,Email,0,0
user_73,2023-01-27,Email,0,0
user_5089,2023-01-29,Paid Search,0,0
user_4706,2023-02-15,Social Media,0,0
user_3014,2023-01-18,Organic Search,0,0
user_7707,2023-01-29,Direct,0,0
user_13035,2023-01-03,Email,0,0
user_9046,2023-02-28,Email,0,0
user_5847,2023-01-01,Direct,0,0
user_17011,2023-01-30,Referral,0,0
user_751,2023-02-01,Email,0,0
user_1079,2023-02-17,Email,0,0
user_13672,2023-02-07,Direct,0,0
user_3396,2023-01-04,Social Media,0,0
user_5341,2023-01-06,Paid Search,0,0
user_4078,2023-02-17,Social Media,0,0
user_14306,2023-02-08,Social Media,0,0
user_12549,2023-02-08,Email,0,0
user_15243,2023-01-26,Referral,0,0
user_7716,2023-01-30,Social Media,0,0
user_10023,2023-02-17,Email,0,0
user_6780,2023-03-01,Social Media,0,0
user_11231,2023-01-31,Direct,0,0
user_7968,2023-02-14,Email,0,0
user_15595,2023-02-22,Direct,0,0
user_13682,2023-01-31,Email,0,0
user_5167,2023-01-28,Direct,0,0
user_9689,2023-01-30,Organic Search,1,63
user_18328,2023-01-13,Organic Search,0,0
user_15124,2023-01-03,Organic Search,0,0
user_19891,2023-02-24,Social Media,0,0
user_13277,2023-02-14,Direct,0,0
user_9570,2023-02-11,Social Media,0,0
user_12466,2023-01-26,Organic Search,0,0
user_18046,2023-02-07,Referral,0,0
user_3807,2023-01-16,Referral,0,0
user_16581,2023-01-02,Social Media,0,0
user_15255,2023-01-02,Organic Search,0,0
user_65,2023-01-17,Paid Search,0,0
user_8701,2023-01-04,Organic Search,1,75
user_13624,2023-02-12,Direct,0,0
user_16139,2023-02-07,Paid Search,0,0
user_7630,2023-01-28,Referral,0,0
user_2239,2023-01-14,Referral,0,0
user_11302,2023-02-25,Email,0,0
user_17164,2023-02-22,Organic Search,0,0
user_17073,2023-02-10,Social Media,0,0
user_1206,2023-01-28,Email,0,0
user_8520,2023-01-27,Email,0,0
user_14596,2023-02-18,Referral,0,0
user_3246,2023-02-25,Direct,0,0
user_7161,2023-01-04,Referral,0,0
user_1551,2023-01-14,Paid Search,0,0
user_10744,2023-01-30,Organic Search,0,0
user_6266,2023-01-12,Referral,0,0
user_2008,2023-03-01,Paid Search,0,0
user_16629,2023-02-04,Paid Search,0,0
user_9478,2023-03-01,Email,0,0
user_10187,2023-02-12,Social Media,0,0
user_3489,2023-03-01,Organic Search,0,0
user_1010,2023-01-16,Email,0,0
user_1085,2023-01-23,Social Media,0,0
user_13091,2023-01-21,Referral,0,0
user_15415,2023-02-20,Social Media,0,0
user_2729,2023-02-12,Social Media,1,69
user_19149,2023-01-31,Organic Search,0,0
user_14363,2023-02-05,Referral,0,0
user_6685,2023-02-28,Direct,0,0
user_12123,2023-02-03,Social Media,0,0
user_361,2023-01-27,Direct,0,0
user_8156,2023-01-08,Email,0,0
user_8580,2023-02-22,Social Media,0,0
user_9203,2023-01-04,Organic Search,0,0
user_13880,2023-02-04,Social Media,1,96
user_15454,2023-02-19,Direct,1,35
user_697,2023-01-16,Paid Search,0,0
user_8840,2023-02-24,Paid Search,0,0
user_19013,2023-02-23,Referral,0,0
user_7515,2023-01-11,Social Media,1,10
user_4487,2023-01-10,Direct,0,0
user_538,2023-02-09,Referral,0,0
user_7616,2023-02-27,Email,0,0
user_7815,2023-01-23,Paid Search,1,26
user_5199,2023-01-25,Paid Search,0,0
user_4440,2023-01-11,Paid Search,0,0
user_19432,2023-02-21,Paid Search,0,0
user_2269,2023-01-09,Referral,0,0
user_3918,2023-02-03,Organic Search,0,0
user_2363,2023-02-04,Paid Search,0,0
user_7925,2023-02-03,Email,0,0
user_5132,2023-01-27,Paid Search,0,0
user_4130,2023-02-24,Direct,0,0
user_823,2023-02-25,Social Media,0,0
user_6670,2023-01-14,Organic Search,0,0
user_10502,2023-03-01,Organic Search,0,0
user_12270,2023-02-01,Social Media,0,0
user_7422,2023-01-07,Direct,0,0
user_12981,2023-01-17,Email,0,0
user_11544,2023-01-01,Email,0,0
user_14546,2023-01-11,Email,0,0
user_14664,2023-01-05,Organic Search,0,0
user_16599,2023-03-01,Email,0,0
user_18368,2023-02-25,Direct,0,0
user_5736,2023-02-24,Direct,0,0
user_7619,2023-01-30,Organic Search,0,0
user_6699,2023-02-07,Referral,0,0
user_16229,2023-01-04,Direct,0,0
user_5695,2023-02-22,Direct,0,0
user_10571,2023-01-23,Paid Search,0,0
user_3527,2023-01-22,Referral,0,0
user_7992,2023-02-28,Social Media,0,0
user_17420,2023-01-12,Paid Search,0,0
user_14738,2023-01-25,Paid Search,0,0
user_7768,2023-01-29,Social Media,1,60
user_634,2023-01-22,Email,0,0
user_1984,2023-01-30,Email,0,0
user_14429,2023-02-25,Email,0,0
user_12815,2023-02-10,Paid Search,0,0
user_3806,2023-01-13,Email,0,0
user_9453,2023-01-09,Email,0,0
user_4826,2023-02-16,Organic Search,0,0
user_13420,2023-01-03,Referral,0,0
user_2837,2023-02-14,Referral,0,0
user_15507,2023-01-27,Referral,0,0
user_1367,2023-01-26,Direct,0,0
user_7381,2023-02-15,Paid Search,0,0
user_9074,2023-02-13,Organic Search,0,0
user_421,2023-01-18,Social Media,0,0
user_14500,2023-02-19,Email,0,0
user_13562,2023-02-27,Social Media,0,0
user_12399,2023-02-13,Paid Search,0,0
user_15402,2023-01-07,Email,0,0
user_4634,2023-01-08,Direct,0,0
user_5383,2023-01-10,Organic Search,0,0
user_8138,2023-02-18,Email,0,0
user_6998,2023-01-08,Organic Search,0,0
user_17221,2023-01-02,Email,0,0
user_9307,2023-01-20,Email,0,0
user_5668,2023-01-21,Paid Search,0,0
user_4348,2023-02-14,Direct,0,0
user_7979,2023-02-21,Referral,0,0
user_1389,2023-01-14,Paid Search,0,0
user_4034,2023-01-30,Paid Search,0,0
user_9917,2023-01-09,Referral,0,0
user_18549,2023-02-27,Email,0,0
user_11221,2023-02-05,Direct,0,0
user_9428,2023-02-16,Direct,0,0
user_916,2023-02-25,Referral,0,0
user_2162,2023-01-30,Direct,1,35
user_1275,2023-01-26,Direct,0,0
user_8760,2023-02-19,Paid Search,1,68
user_8931,2023-02-12,Referral,0,0
user_5908,2023-02-12,Social Media,0,0
user_15637,2023-02-11,Referral,0,0
user_12509,2023-01-17,Direct,0,0
user_7887,2023-02-21,Referral,0,0
user_12149,2023-02-04,Direct,1,86
user_7010,2023-02-09,Email,0,0
user_14548,2023-01-07,Direct,0,0
user_11835,2023-02-18,Social Media,0,0
user_5865,2023-01-07,Direct,0,0
user_18765,2023-02-11,Email,0,0
user_2272,2023-01-25,Direct,0,0
user_14266,2023-02-15,Referral,0,0
user_16102,2023-01-18,Organic Search,1,73
user_143,2023-01-26,Referral,0,0
user_3505,2023-02-15,Email,0,0
user_4133,2023-01-28,Organic Search,0,0
user_10950,2023-02-10,Direct,0,0
user_8902,2023-02-18,Paid Search,0,0
user_11411,2023-02-28,Email,0,0
user_13096,2023-01-08,Social Media,0,0
user_16128,2023-01-20,Email,0,0
user_14627,2023-02-08,Social Media,0,0
user_3212,2023-02-22,Referral,1,29
user_13990,2023-02-03,Social Media,0,0
user_8075,2023-01-17,Social Media,0,0
user_12000,2023-02-03,Social Media,0,0
user_18309,2023-01-09,Organic Search,0,0
user_18298,2023-02-11,Referral,0,0
user_18577,2023-02-22,Social Media,0,0
user_5439,2023-01-24,Social Media,0,0
user_4260,2023-01-07,Direct,1,65
user_5943,2023-01-30,Paid Search,1,24
user_19216,2023-01-06,Direct,0,0
user_1117,2023-01-14,Email,0,0
user_2654,2023-02-23,Email,0,0
user_17350,2023-02-27,Organic Search,1,42
user_19811,2023-02-07,Referral,1,37
user_12810,2023-02-11,Referral,0,0
user_1641,2023-02-01,Direct,0,0
user_17172,2023-01-25,Referral,0,0
user_8385,2023-02-03,Referral,0,0
user_3037,2023-01-07,Referral,0,0
user_18658,2023-01-24,Paid Search,0,0
user_1609,2023-02-03,Social Media,0,0
user_1250,2023-03-01,Referral,0,0
user_14113,2023-02-15,Email,0,0
user_18517,2023-02-17,Social Media,0,0
user_9962,2023-02-01,Organic Search,0,0
user_16966,2023-01-07,Organic Search,0,0
user_2692,2023-02-25,Social Media,0,0
user_18041,2023-01-17,Referral,0,0
user_3673,2023-01-09,Organic Search,0,0
user_3668,2023-02-06,Direct,0,0
user_2618,2023-01-09,Organic Search,0,0
user_6221,2023-02-02,Email,0,0
user_18412,2023-02-24,Paid Search,0,0
user_14528,2023-02-01,Organic Search,0,0
user_4239,2023-01-24,Email,0,0
user_15230,2023-01-01,Social Media,0,0
user_19133,2023-01-23,Organic Search,0,0
user_14101,2023-01-29,Referral,0,0
user_18473,2023-02-17,Social Media,0,0
user_14454,2023-01-10,Social Media,0,0
user_8313,2023-02-27,Paid Search,0,0
user_2567,2023-01-11,Organic Search,0,0
user_3226,2023-02-05,Referral,0,0
user_17781,2023-02-21,Email,1,84
user_18156,2023-02-07,Social Media,0,0
user_6819,2023-02-08,Email,0,0
user_12860,2023-02-19,Paid Search,0,0
user_1531,2023-01-13,Email,0,0
user_8931,2023-02-28,Social Media,1,20
user_1565,2023-01-04,Direct,0,0
user_14099,2023-01-18,Referral,0,0
user_8066,2023-01-14,Paid Search,0,0
user_3334,2023-01-02,Email,0,0
user_9583,2023-02-11,Paid Search,0,0
user_3643,2023-01-21,Organic Search,1,38
user_9897,2023-02-26,Paid Search,0,0
user_19741,2023-02-17,Social Media,0,0
user_19406,2023-01-13,Paid Search,0,0
user_18716,2023-02-18,Referral,0,0
user_7345,2023-02-07,Direct,0,0
user_2117,2023-02-05,Referral,0,0
user_13036,2023-02-22,Email,0,0
user_17172,2023-01-22,Organic Search,0,0
user_4310,2023-02-20,Paid Search,0,0
user_8626,2023-01-23,Paid Search,0,0
user_10046,2023-01-05,Email,0,0
user_16544,2023-02-27,Direct,1,55
user_10647,2023-01-21,Email,0,0
user_13744,2023-02-04,Organic Search,1,34
user_18676,2023-01-17,Paid Search,0,0
user_10477,2023-01-03,Social Media,0,0
user_3518,2023-01-06,Paid Search,0,0
user_2227,2023-02-26,Paid Search,0,0
user_3538,2023-01-28,Paid Search,0,0
user_10627,2023-02-07,Social Media,0,0
user_7699,2023-01-17,Organic Search,1,56
user_11245,2023-02-21,Social Media,0,0
user_10928,2023-01-22,Email,0,0
user_19816,2023-03-01,Referral,0,0
user_268,2023-02-27,Direct,1,44
user_9023,2023-02-24,Referral,0,0
user_9531,2023-01-06,Paid Search,0,0
user_13922,2023-01-27,Referral,0,0
user_7004,2023-02-13,Email,0,0
user_12482,2023-02-27,Organic Search,0,0
user_11504,2023-01-02,Paid Search,0,0
user_12384,2023-03-01,Paid Search,1,29
user_4394,2023-02-10,Referral,0,0
user_13581,2023-02-21,Email,0,0
user_17690,2023-01-11,Social Media,0,0
user_4617,2023-01-08,Paid Search,0,0
user_9039,2023-01-03,Email,0,0
user_7825,2023-02-09,Email,0,0
user_15982,2023-01-30,Direct,0,0
user_6220,2023-02-01,Paid Search,1,89
user_16612,2023-01-05,Email,0,0
user_1930,2023-01-27,Social Media,0,0
user_11959,2023-01-17,Direct,1,82
user_3527,2023-01-31,Referral,0,0
user_18554,2023-01-08,Direct,0,0
user_15615,2023-02-08,Organic Search,0,0
user_7902,2023-01-01,Referral,0,0
user_18002,2023-02-15,Social Media,1,71
user_18144,2023-02-05,Organic Search,0,0
user_11262,2023-02-02,Referral,0,0
user_591,2023-02-19,Organic Search,0,0
user_17209,2023-01-14,Direct,0,0
user_804,2023-02-10,Email,0,0
user_15229,2023-02-28,Direct,0,0
user_11310,2023-01-10,Direct,0,0
user_14734,2023-01-07,Social Media,0,0
user_11761,2023-01-05,Paid Search,0,0
user_4229,2023-02-09,Direct,0,0
user_6664,2023-01-09,Social Media,1,15
user_10718,2023-01-25,Organic Search,0,0
user_17626,2023-02-13,Paid Search,0,0
user_3843,2023-03-01,Paid Search,0,0
user_12683,2023-02-08,Direct,0,0
user_5974,2023-02-04,Referral,1,76
user_14836,2023-01-05,Direct,0,0
user_7617,2023-03-01,Organic Search,0,0
user_3344,2023-02-22,Email,0,0
user_4139,2023-02-27,Email,0,0
user_9944,2023-01-16,Paid Search,0,0
user_15522,2023-02-25,Organic Search,0,0
user_3014,2023-01-22,Social Media,0,0
user_765,2023-03-01,Email,0,0
user_18362,2023-01-22,Direct,0,0
user_3457,2023-01-25,Paid Search,0,0
user_3131,2023-01-21,Social Media,0,0
user_9299,2023-01-29,Email,1,66
user_14060,2023-01-13,Organic Search,0,0
user_10758,2023-01-13,Paid Search,0,0
user_9145,2023-02-27,Email,0,0
user_16777,2023-02-16,Email,0,0
user_3466,2023-01-02,Direct,0,0
user_3776,2023-01-25,Email,0,0
user_15519,2023-01-22,Referral,0,0
user_17752,2023-02-27,Referral,0,0
user_16655,2023-01-20,Referral,0,0
user_1836,2023-01-09,Referral,0,0
user_754,2023-02-28,Referral,0,0
user_6900,2023-02-22,Social Media,0,0
user_8123,2023-02-24,Referral,0,0
user_17421,2023-01-10,Email,0,0
user_14098,2023-03-01,Social Media,0,0
user_5704,2023-02-04,Email,0,0
user_12019,2023-01-04,Organic Search,1,31
user_7709,2023-02-05,Referral,0,0
user_6349,2023-01-09,Paid Search,0,0
user_817,2023-01-08,Direct,0,0
user_1618,2023-01-22,Email,0,0
user_16292,2023-01-15,Organic Search,0,0
user_10754,2023-02-12,Social Media,0,0
user_10880,2023-02-24,Social Media,0,0
user_5926,2023-02-28,Organic Search,0,0
user_12926,2023-02-26,Organic Search,0,0
user_13563,2023-02-18,Referral,1,88
user_3163,2023-01-03,Paid Search,0,0
user_9638,2023-02-02,Email,0,0
user_10504,2023-01-10,Referral,0,0
user_19801,2023-02-15,Direct,0,0
user_17579,2023-02-08,Paid Search,0,0
user_9850,2023-02-08,Social Media,1,85
user_4360,2023-01-14,Direct,0,0
user_13534,2023-03-01,Direct,0,0
user_3429,2023-01-09,Referral,0,0
user_19663,2023-01-15,Direct,0,0
user_17150,2023-01-11,Direct,0,0
user_9409,2023-01-21,Direct,0,0
user_16001,2023-01-26,Social Media,0,0
user_8595,2023-01-16,Direct,0,0
user_217,2023-01-08,Paid Search,0,0
user_5186,2023-02-16,Organic Search,0,0
user_14209,2023-01-19,Email,0,0
user_887,2023-02-15,Organic Search,0,0
user_12644,2023-01-07,Email,0,0
user_3831,2023-02-17,Paid Search,0,0
user_3938,2023-01-15,Social Media,0,0
user_11037,2023-01-28,Social Media,0,0
user_14967,2023-01-31,Referral,0,0
user_12822,2023-01-04,Referral,0,0
user_1587,2023-02-02,Referral,0,0
user_1798,2023-01-23,Paid Search,0,0
user_14252,2023-01-22,Referral,0,0
user_15925,2023-02-11,Organic Search,0,0
user_15524,2023-01-22,Email,0,0
user_2261,2023-01-31,Referral,0,0
user_16332,2023-02-13,Organic Search,0,0
user_486,2023-02-09,Email,0,0
user_8081,2023-02-05,Social Media,1,50
user_2774,2023-01-11,Social Media,0,0
user_10059,2023-02-17,Social Media,0,0
user_14700,2023-01-09,Social Media,1,92
user_18607,2023-01-26,Paid Search,0,0
user_15966,2023-01-24,Referral,0,0
user_13202,2023-01-28,Direct,0,0
user_8822,2023-01-01,Paid Search,0,0
user_16450,2023-01-31,Organic Search,0,0
user_13823,2023-01-30,Email,1,47
user_5937,2023-01-27,Email,0,0
user_3518,2023-02-23,Paid Search,0,0
user_16283,2023-02-14,Paid Search,0,0
user_7735,2023-02-25,Email,0,0
user_2094,2023-02-18,Paid Search,0,0
user_8879,2023-02-28,Paid Search,0,0
user_19532,2023-01-09,Referral,0,0
user_2823,2023-01-06,Organic Search,0,0
user_4753,2023-02-04,Referral,0,0
user_1142,2023-01-20,Organic Search,1,84
user_11463,2023-01-27,Referral,0,0
user_13796,2023-01-20,Email,0,0
user_6646,2023-01-13,Referral,0,0
user_2079,2023-01-19,Social Media,0,0
user_8955,2023-02-22,Social Media,0,0
user_14657,2023-02-08,Social Media,0,0
user_10663,2023-02-19,Referral,0,0
user_2154,2023-01-03,Direct,0,0
user_7868,2023-01-01,Referral,0,0
user_11092,2023-02-08,Paid Search,0,0
user_7523,2023-02-03,Direct,0,0
user_18601,2023-02-17,Referral,0,0
user_15561,2023-01-31,Paid Search,0,0
user_11400,2023-01-16,Email,1,18
user_14498,2023-02-01,Email,0,0
user_7578,2023-01-01,Paid Search,0,0
user_8812,2023-02-06,Social Media,0,0
user_1063,2023-01-30,Email,0,0
user_5834,2023-01-18,Email,0,0
user_1190,2023-01-15,Paid Search,0,0
user_12793,2023-02-22,Paid Search,0,0
user_11175,2023-02-11,Organic Search,1,20
user_5318,2023-03-01,Direct,0,0
user_1637,2023-01-01,Organic Search,0,0
user_8370,2023-01-12,Social Media,0,0
user_6309,2023-01-17,Email,0,0
user_11229,2023-02-24,Referral,0,0
user_19376,2023-02-27,Paid Search,0,0
user_15862,2023-01-26,Organic Search,0,0
user_3270,2023-01-07,Referral,0,0
user_6569,2023-01-01,Referral,0,0
user_4720,2023-01-30,Paid Search,0,0
user_10218,2023-02-12,Direct,0,0
user_4803,2023-02-21,Social Media,1,47
user_4328,2023-02-08,Direct,0,0
user_3178,2023-01-11,Paid Search,0,0
user_266,2023-01-12,Social Media,0,0
user_18397,2023-02-23,Referral,0,0
user_16906,2023-02-27,Direct,0,0
user_12301,2023-01-03,Email,1,59
user_4784,2023-01-10,Organic Search,0,0
user_11025,2023-02-02,Social Media,0,0
user_10037,2023-02-24,Social Media,0,0
user_14528,2023-01-08,Email,0,0
user_11358,2023-01-31,Referral,0,0
user_19481,2023-01-15,Email,0,0
user_8162,2023-02-24,Referral,0,0
user_3233,2023-01-05,Referral,0,0
user_5139,2023-01-30,Direct,1,76
user_12385,2023-01-19,Social Media,0,0
user_11664,2023-01-05,Direct,0,0
user_8089,2023-02-15,Referral,0,0
user_14657,2023-01-04,Paid Search,0,0
user_17341,2023-01-14,Social Media,0,0
user_10698,2023-01-10,Direct,0,0
user_19196,2023-01-18,Social Media,0,0
user_14578,2023-02-15,Paid Search,0,0
user_13413,2023-01-12,Email,0,0
user_11279,2023-03-01,Referral,0,0
user_6043,2023-02-18,Email,0,0
user_703,2023-01-25,Referral,0,0
user_15909,2023-01-04,Direct,0,0
user_4541,2023-01-24,Paid Search,0,0
user_19600,2023-01-07,Email,0,0
user_13514,2023-02-05,Organic Search,0,0
user_7875,2023-01-31,Referral,0,0
user_9640,2023-02-05,Organic Search,1,53
user_4649,2023-02-23,Social Media,0,0
user_8755,2023-01-04,Email,0,0
user_28,2023-01-29,Referral,0,0
user_6563,2023-01-22,Organic Search,0,0
user_9358,2023-01-22,Referral,0,0
user_2448,2023-02-08,Direct,0,0
user_10092,2023-02-02,Social Media,0,0
user_1460,2023-01-08,Social Media,0,0
user_4589,2023-02-15,Direct,0,0
user_11498,2023-01-08,Email,0,0
user_10652,2023-03-01,Referral,0,0
user_12044,2023-01-30,Direct,0,0
user_19679,2023-01-27,Direct,0,0
user_2273,2023-01-06,Social Media,0,0
user_14472,2023-01-29,Social Media,1,28
user_12652,2023-01-24,Paid Search,1,72
user_19029,2023-02-23,Direct,0,0
user_2457,2023-02-26,Email,0,0
user_11268,2023-02-04,Social Media,0,0
user_13406,2023-01-13,Paid Search,0,0
user_10890,2023-02-20,Referral,0,0
user_12575,2023-01-11,Referral,0,0
user_17526,2023-02-17,Email,0,0
user_12782,2023-02-09,Email,0,0
user_3665,2023-01-03,Direct,0,0
user_8324,2023-02-01,Email,0,0
user_17289,2023-01-16,Organic Search,0,0
user_3629,2023-01-28,Organic Search,0,0
user_9416,2023-01-03,Social Media,0,0
user_1396,2023-02-06,Referral,0,0
user_13428,2023-01-28,Referral,0,0
user_1755,2023-01-22,Paid Search,0,0
user_13353,2023-02-07,Direct,0,0
user_6659,2023-01-05,Referral,0,0
user_12209,2023-02-20,Paid Search,0,0
user_15864,2023-02-24,Referral,0,0
user_18625,2023-01-01,Email,0,0
user_19826,2023-02-21,Social Media,0,0
user_96,2023-01-19,Paid Search,0,0
user_5954,2023-01-01,Email,1,85
user_18357,2023-02-01,Email,0,0
user_10158,2023-01-13,Direct,0,0
user_60,2023-02-14,Referral,0,0
user_2863,2023-01-06,Referral,0,0
user_15793,2023-02-22,Referral,0,0
user_1705,2023-01-28,Organic Search,0,0
user_17197,2023-02-06,Referral,0,0
user_12999,2023-01-24,Email,0,0
user_8239,2023-02-01,Direct,0,0
user_18613,2023-01-31,Email,0,0
user_11907,2023-01-27,Paid Search,0,0
user_772,2023-01-02,Email,0,0
user_13596,2023-02-18,Social Media,1,59
user_14694,2023-01-13,Referral,1,57
user_16288,2023-01-28,Direct,0,0
user_14119,2023-01-16,Social Media,0,0
user_10427,2023-01-21,Email,0,0
user_14797,2023-02-13,Social Media,0,0
user_15000,2023-01-26,Organic Search,0,0
user_4190,2023-01-20,Direct,0,0
user_4137,2023-01-28,Organic Search,0,0
user_1846,2023-01-16,Paid Search,0,0
user_3038,2023-02-15,Organic Search,0,0
user_6729,2023-02-07,Organic Search,0,0
user_11339,2023-02-25,Paid Search,0,0
user_14708,2023-01-28,Paid Search,0,0
user_9739,2023-01-04,Email,0,0
user_9061,2023-02-13,Direct,0,0
user_17400,2023-02-04,Direct,0,0
user_6201,2023-01-08,Paid Search,1,56
user_2706,2023-02-20,Organic Search,0,0
user_11287,2023-01-25,Organic Search,0,0
user_1711,2023-01-03,Referral,0,0
user_2631,2023-02-20,Email,0,0
user_1767,2023-01-29,Referral,0,0
user_10447,2023-02-10,Organic Search,0,0
user_5581,2023-01-14,Direct,0,0
user_12200,2023-02-24,Direct,0,0
user_17758,2023-01-08,Social Media,0,0
user_11578,2023-02-07,Referral,0,0
user_9781,2023-01-29,Organic Search,0,0
user_4498,2023-02-12,Paid Search,0,0
user_1346,2023-02-14,Direct,0,0
user_13583,2023-02-23,Paid Search,0,0
user_737,2023-02-12,Organic Search,0,0
user_11216,2023-02-10,Paid Search,0,0
user_15437,2023-01-18,Paid Search,1,69
user_4248,2023-01-06,Referral,0,0
user_629,2023-02-05,Organic Search,0,0
user_7166,2023-02-17,Social Media,1,60
user_8399,2023-02-09,Email,0,0
user_11745,2023-01-21,Email,0,0
user_14358,2023-01-05,Email,0,0
user_14475,2023-01-27,Direct,0,0
user_17537,2023-02-07,Referral,0,0
user_5589,2023-02-17,Referral,0,0
user_1762,2023-02-10,Paid Search,0,0
user_11572,2023-01-23,Email,0,0
user_2716,2023-02-23,Direct,0,0
user_8391,2023-01-01,Organic Search,0,0
user_18072,2023-02-24,Social Media,0,0
